Leaf	All	Syn	Mis	ORF10syn	ORF10mis
hCoV-19/USA/OH-CDC-ASC210278948/2021|EPI_ISL_5514154|2021-09-16|AY.64	32	8	24	0	0
hCoV-19/USA/OH-2021063900/2021|EPI_ISL_9094183|2021-08-16|AY.64	31	8	23	0	0
hCoV-19/USA/OH-CDC-IBX723539758224/2021|EPI_ISL_4808264|2021-09-15|AY.64	32	8	24	0	0
hCoV-19/USA/OH-CDC-LC0350582/2021|EPI_ISL_6079348|2021-10-18|AY.64	32	9	23	0	0
hCoV-19/USA/OH-CDC-ASC210522792/2021|EPI_ISL_7920007|2021-11-05|AY.64	33	10	23	0	0
hCoV-19/USA/OH-21AM-264CO00271/2021|EPI_ISL_6422515|2021-09-21|AY.64	30	7	23	0	0
hCoV-19/USA/OH-21AM-265CO00450/2021|EPI_ISL_6422533|2021-09-22|AY.64	30	7	23	0	0
hCoV-19/USA/OH-21AM-264CO00370/2021|EPI_ISL_6422514|2021-09-21|AY.64	30	7	23	0	0
hCoV-19/USA/OH-CDC-ASC210408258/2021|EPI_ISL_5112759|2021-09-14|AY.24	23	4	19	0	0
hCoV-19/USA/OH-CDC-ASC210099888/2021|EPI_ISL_4379329|2021-09-02|AY.24	28	6	22	0	0
hCoV-19/USA/OH-CDC-ASC210141910/2021|EPI_ISL_5109327|2021-09-10|AY.24	24	4	20	0	0
hCoV-19/USA/OH-CDC-ASC210079308/2021|EPI_ISL_4978752|2021-09-08|AY.24	24	4	20	0	0
hCoV-19/USA/OH-CDC-ASC210477648/2021|EPI_ISL_6376083|2021-10-21|AY.24	26	5	21	0	0
hCoV-19/USA/OH-CDC-ASC210340090/2021|EPI_ISL_6068628|2021-10-07|AY.24	27	6	21	0	0
hCoV-19/USA/OH-CDC-ASC210498420/2021|EPI_ISL_6342112|2021-10-26|AY.24	26	5	21	0	0
hCoV-19/USA/OH-6064/2021|EPI_ISL_10842296|2021-11-22|AY.24	26	5	21	0	0
hCoV-19/USA/OH-6455/2021|EPI_ISL_10792981|2021-12-05|AY.24	26	5	21	0	0
hCoV-19/USA/OH-CDC-ASC210407668/2021|EPI_ISL_5109408|2021-09-09|AY.24	23	3	20	0	0
hCoV-19/USA/OH-CDC-ASC210462104/2021|EPI_ISL_6514386|2021-10-14|AY.71	29	6	23	0	0
hCoV-19/USA/OH-CWRU_CICB21062_CB6/2021|EPI_ISL_12828392|2021-07-07|AY.61	22	3	19	0	0
hCoV-19/USA/OH-CDC-LC0159299/2021|EPI_ISL_3607432|2021-07-28|AY.37	29	7	22	0	0
hCoV-19/USA/OH-CDC-LC0169693/2021|EPI_ISL_3686373|2021-07-20|AY.37	29	7	22	0	0
hCoV-19/USA/OH-CDC-QDX27432043/2021|EPI_ISL_3823338|2021-07-31|AY.37	27	5	22	0	0
hCoV-19/USA/OH-CDC-ASC210205723/2021|EPI_ISL_3820018|2021-07-31|AY.37	26	5	21	0	0
hCoV-19/USA/OH-CDC-QDX27053317/2021|EPI_ISL_3352744|2021-07-20|AY.2	30	7	23	0	0
hCoV-19/USA/OH-CDC-LC0241677/2021|EPI_ISL_4333550|2021-09-01|AY.2	35	10	25	0	0
hCoV-19/USA/OH-CDC-FG-048414/2021|EPI_ISL_3301175|2021-07-21|AY.2	30	6	24	0	0
hCoV-19/USA/OH-CDC-FG-119548/2021|EPI_ISL_4358890|2021-09-04|AY.2	32	7	25	0	0
hCoV-19/USA/OH-CDC-ASC210379282/2021|EPI_ISL_5583987|2021-09-27|AY.2	35	10	25	0	0
hCoV-19/USA/OH-USAFSAM-S4488/2021|EPI_ISL_3940154|2021-07-23|AY.2	32	6	26	0	0
hCoV-19/USA/OH-CDC-QDX26532337/2021|EPI_ISL_3114690|2021-06-29|AY.2	30	6	24	0	0
hCoV-19/USA/OH-CDC-ASC210130097/2021|EPI_ISL_4915365|2021-09-04|AY.74	34	12	22	0	0
hCoV-19/USA/OH-CDC-ASC210243621/2021|EPI_ISL_4361402|2021-07-24|AY.74	29	10	19	1	0
hCoV-19/USA/OH-CDC-ASC210195052/2021|EPI_ISL_5229568|2021-08-20|AY.74	28	9	19	1	0
hCoV-19/USA/OH-CDC-ASC210127218/2021|EPI_ISL_4380607|2021-09-03|AY.74	33	11	22	1	0
hCoV-19/USA/OH-CDC-ASC210338381/2021|EPI_ISL_6063911|2021-10-06|AY.74	33	10	23	1	0
hCoV-19/USA/OH-CDC-ASC210392324/2021|EPI_ISL_7928604|2021-11-08|AY.74	34	10	24	1	0
hCoV-19/USA/OH-CDC-ASC210630976/2021|EPI_ISL_8289815|2021-12-19|AY.74	39	11	28	1	0
hCoV-19/USA/OH-CDC-ASC210487952/2021|EPI_ISL_7939863|2021-11-22|AY.74	42	10	32	1	0
hCoV-19/USA/OH-CDC-FG-192550/2021|EPI_ISL_8017416|2021-12-09|AY.74	40	12	28	1	0
hCoV-19/USA/OH-CDC-ASC210531494/2021|EPI_ISL_8013306|2021-12-04|AY.74	40	11	29	1	0
hCoV-19/deer/USA/OH-OSU-0775/2022|B.1|Summit|U|2022-01-04	54	15	38	0	1
hCoV-19/USA/OH-CDC-ASC210614121/2021|EPI_ISL_8179562|2021-12-15|Unassigned	50	8	42	0	0
hCoV-19/USA/OH-UHTL-1072/2021|EPI_ISL_3914846|2021-07-21|AY.25	31	5	26	0	0
hCoV-19/USA/OH-CDC-ASC210536092/2021|EPI_ISL_8078148|2021-12-14|AY.21	36	6	30	1	0
hCoV-19/USA/OH-CDC-ASC210527310/2021|EPI_ISL_7928382|2021-11-08|AY.42	37	6	31	0	0
hCoV-19/USA/OH-CDC-ASC210482320/2021|EPI_ISL_7177718|2021-11-17|AY.124	33	4	29	0	0
hCoV-19/USA/OH-UHTL-1074/2021|EPI_ISL_3914776|2021-07-08|AY.44	28	5	23	0	0
hCoV-19/USA/OH-UHTL-1042/2021|EPI_ISL_3914816|2021-07-05|AY.44	29	3	26	0	0
hCoV-19/USA/OH-UHTL-1078/2021|EPI_ISL_3914780|2021-07-05|AY.44	27	3	24	0	0
hCoV-19/deer/USA/MN-22-000885-002/2021|EPI_ISL_9347726|2021-12-01|AY.44	37	10	27	0	0
hCoV-19/USA/OH-CDC-STM-000741716/2021|EPI_ISL_5689928|2021-10-11|AY.44	36	7	29	0	0
hCoV-19/deer/USA/OH-OSU-1793/2021|AY.44|Athens|R|2021-11-07	45	13	32	0	1
hCoV-19/deer/USA/OH-OSU-1842/2021|AY.44|Washington|U|2021-11-30	50	15	35	0	1
hCoV-19/deer/USA/OH-OSU-1833/2021|AY.44|Athens|R|2021-11-30	47	13	34	0	1
hCoV-19/deer/USA/OH-OSU-1830/2021|AY.44|Athens|R|2021-11-30	44	13	31	0	1
hCoV-19/deer/USA/OH-OSU-1828/2021|AY.44|Athens|R|2021-11-30	49	16	32	0	2
hCoV-19/deer/USA/OH-OSU-1703/2021|AY.44|Athens|R|2021-11-30	52	18	33	0	2
hCoV-19/deer/Canada/QC-WTD-qxic4205/2021|EPI_ISL_10169675|2021-11-07|AY.44	54	12	41	0	0
hCoV-19/deer/Canada/QC-WTD-qxic4055/2021|EPI_ISL_10168587|2021-11-06|AY.44	44	10	34	0	0
hCoV-19/deer/Canada/QC-WTD-qxic4249/2021|EPI_ISL_10170149|2021-11-08|AY.44	39	6	33	0	0
hCoV-19/USA/OH-UHTL-1102/2021|EPI_ISL_3914804|2021-07-16|AY.44	33	4	29	0	0
hCoV-19/USA/OH-CDC-STM-8GSAGAFWT/2021|EPI_ISL_6636790|2021-11-08|AY.44	40	8	32	1	0
hCoV-19/USA/OH-UHTL-1099/2021|EPI_ISL_3914801|2021-07-18|AY.44	36	4	32	1	0
hCoV-19/USA/OH-UHTL-1076/2021|EPI_ISL_3914778|2021-07-02|AY.44	25	3	22	0	0
hCoV-19/USA/OH-UHTL-1050/2021|EPI_ISL_3914824|2021-07-09|AY.3	33	4	28	0	0
hCoV-19/USA/OH-UHTL-1051/2021|EPI_ISL_3914825|2021-07-07|AY.3	27	3	24	0	0
hCoV-19/USA/OH-UHTL-1038/2021|EPI_ISL_3914812|2021-07-07|AY.122	26	2	24	0	0
hCoV-19/USA/OH-UHTL-1052/2021|EPI_ISL_3914826|2021-07-01|AY.122	27	2	25	0	0
hCoV-19/USA/OH-21AM-250CO01864/2021|EPI_ISL_6949927|2021-09-07|AY.43	34	7	27	0	0
hCoV-19/USA/OH-21AM-243CO00533/2021|EPI_ISL_7898835|2021-08-31|AY.43	33	7	26	0	0
hCoV-19/USA/OH-CDC-ASC210374885/2021|EPI_ISL_5581204|2021-09-26|AY.43	27	2	24	0	0
hCoV-19/USA/OH-CDC-LC0286245/2021|EPI_ISL_4814948|2021-09-09|AY.43	33	6	27	0	1
hCoV-19/USA/OH-6121/2021|EPI_ISL_11496355|2021-11-24|AY.43	29	4	25	0	0
hCoV-19/USA/OH-21AM-351CO00555/2021|EPI_ISL_8009839|2021-12-17|AY.43	39	10	29	0	0
hCoV-19/USA/OH-CDC-QDX29600864/2021|EPI_ISL_5586729|2021-10-08|AY.43	37	9	28	0	0
hCoV-19/USA/OH-ODH-SC2039067/2021|EPI_ISL_12717663|2021-12-30|AY.43	34	8	26	0	0
hCoV-19/USA/OH-CDC-ASC210378112/2021|EPI_ISL_5584672|2021-09-28|AY.43	33	6	27	0	0
hCoV-19/USA/OH-CDC-LC0222190/2021|EPI_ISL_4240886|2021-08-21|AY.43	29	4	25	0	0
hCoV-19/USA/OH-CDC-LC0063499/2021|EPI_ISL_2398135|2021-05-13|AY.77	27	2	25	0	0
hCoV-19/USA/OH-CDC-ASC210085861/2021|EPI_ISL_4983431|2021-09-12|AY.77	31	5	26	0	0
hCoV-19/USA/OH-CDC-IBX742833074067/2021|EPI_ISL_4245597|2021-08-25|AY.77	33	7	26	0	0
hCoV-19/USA/OH-GD-110221-96/2021|EPI_ISL_6422825|2021-10-28|AY.77	35	8	27	0	0
hCoV-19/USA/OH-21AM-236CO00631/2021|EPI_ISL_3897621|2021-08-24|AY.77	34	7	27	0	0
hCoV-19/USA/OH-21AM-237CO01768/2021|EPI_ISL_3897740|2021-08-25|AY.77	34	6	28	0	0
hCoV-19/USA/OH-21AM-237CO01227/2021|EPI_ISL_3897734|2021-08-25|AY.77	33	6	27	0	0
hCoV-19/USA/OH-CDC-IBX619557049487/2021|EPI_ISL_4245575|2021-08-25|AY.77	33	6	27	0	0
hCoV-19/USA/OH-21AM-236CO02537/2021|EPI_ISL_3897667|2021-08-24|AY.77	33	6	27	0	0
hCoV-19/USA/OH-21AM-236CO01884/2021|EPI_ISL_3897652|2021-08-24|AY.77	33	6	27	0	0
hCoV-19/USA/OH-CDC-STM-4FF9C77JV/2021|EPI_ISL_7693976|2021-11-29|AY.103	31	5	26	0	0
hCoV-19/deer/USA/OH-OSU-1734/2021|AY.103|Miami|U|2021-12-04	47	16	31	0	0
hCoV-19/deer/USA/OH-OSU-1710/2021|AY.103|Miami|U|2021-12-04	50	15	35	0	0
hCoV-19/deer/USA/OH-OSU-2253/2021|AY.103|Columbiana|R|2021-12-04	37	9	28	0	0
hCoV-19/deer/USA/OH-OSU-1243/2021|AY.103|Harrison|R|2021-11-13	42	11	31	0	0
hCoV-19/deer/USA/OH-OSU-2249/2021|AY.103|Harrison|R|2021-12-04	45	12	33	0	0
hCoV-19/deer/USA/OH-OSU-0716/2022|AY.103|Summit|U|2022-01-20	48	13	35	1	0
hCoV-19/deer/USA/OH-OSU-2307/2021|AY.103|Tuscarawas|R|2021-12-04	44	13	31	1	0
hCoV-19/deer/USA/OH-OSU-0926/2022|AY.103|Summit|U|2022-01-20	44	13	31	1	0
hCoV-19/USA/OH-CDC-STM-87DSAS3BF/2021|EPI_ISL_7259845|2021-11-22|AY.103	31	5	26	0	0
hCoV-19/USA/OH-CDC-STM-000724344/2021|EPI_ISL_6337414|2021-08-24|AY.103	31	5	26	0	0
hCoV-19/USA/OH-UHTL-1104/2021|EPI_ISL_3914806|2021-07-20|AY.103	30	5	25	0	0
hCoV-19/deer/USA/ME-22-000886-002/2021|EPI_ISL_9347728|2021-12-11|AY.103	33	3	30	0	0
hCoV-19/deer/USA/MN-MDH-22899/2021|EPI_ISL_10704675|2021-11-09|AY.103	38	4	33	0	0
hCoV-19/USA/OH-UHTL-1089/2021|EPI_ISL_3914791|2021-07-18|AY.103	31	5	26	0	0
hCoV-19/USA/OH-CDC-STM-S9J9VY4NX/2021|EPI_ISL_8182140|2021-12-15|AY.103	33	4	29	0	0
hCoV-19/deer/USA/MN-MDH-22900/2021|EPI_ISL_10704676|2021-11-08|AY.103	32	5	27	0	0
hCoV-19/deer/USA/OH-OSU-2069/2021|AY.103|Warren|U|2021-12-04	41	12	29	0	0
hCoV-19/deer/USA/OH-OSU-1271/2021|AY.103|Clermont|U|2021-11-06	38	11	26	0	0
hCoV-19/deer/USA/OH-OSU-1778/2021|AY.103|Jackson|R|2021-11-06	34	8	26	0	0
hCoV-19/deer/USA/MN-22-000885-001/2021|EPI_ISL_9347725|2021-12-07|AY.103	35	8	27	0	0
hCoV-19/USA/OH-CDC-STM-DME8857E5/2021|EPI_ISL_7944621|2021-12-08|AY.103	33	6	27	0	0
hCoV-19/USA/OH-CDC-STM-QRNYQ4Q3J/2021|EPI_ISL_6902689|2021-11-13|AY.103	34	6	28	0	0
hCoV-19/USA/OH-CDC-STM-KF3QWV2DB/2021|EPI_ISL_6788213|2021-11-11|AY.103	36	8	28	0	0
hCoV-19/USA/OH-CDC-STM-GRW66FGWD/2021|EPI_ISL_7258165|2021-11-19|AY.103	30	5	25	0	0
hCoV-19/deer/USA/OH-OSU-2334/2021|None|Lucas|U|2021-12-07	33	9	24	0	0
hCoV-19/deer/USA/OH-OSU-2327/2021|AY.103|Lucas|U|2021-12-07	63	26	37	1	0
hCoV-19/deer/USA/OH-OSU-2326/2021|AY.103|Lucas|U|2021-12-07	58	21	37	0	1
hCoV-19/deer/USA/OH-OSU-2158/2021|AY.103|Lucas|U|2021-12-07	59	21	38	0	1
hCoV-19/deer/USA/OH-OSU-2324/2021|AY.103|Lucas|U|2021-12-07	59	21	38	0	1
hCoV-19/deer/USA/OH-OSU-2156/2021|AY.103|Lucas|U|2021-12-07	59	21	38	0	1
hCoV-19/deer/USA/OH-OSU-2088/2021|AY.103|Brown|U|2021-11-30	49	15	34	0	0
hCoV-19/deer/USA/OH-OSU-2070/2021|AY.103|Brown|U|2021-12-04	60	20	39	0	0
hCoV-19/deer/USA/OH-OSU-2083/2021|AY.103|Clermont|U|2021-11-30	50	18	32	0	0
hCoV-19/deer/USA/OH-OSU-2084/2021|AY.103|Clermont|U|2021-11-30	53	20	33	0	0
hCoV-19/deer/USA/AR-21-038764-002/2021|EPI_ISL_9347714|2021-12-01|AY.103	45	15	30	0	0
hCoV-19/deer/USA/PA-VSP3514/2021|EPI_ISL_9650712|2021-10-14|AY.103	39	13	26	0	0
hCoV-19/deer/USA/PA-VSP3517/2021|EPI_ISL_9651352|2021-11-01|AY.103	43	15	28	0	0
hCoV-19/deer/USA/NC-21-038002-001/2021|EPI_ISL_9347711|2021-11-20|AY.103	49	16	33	0	1
hCoV-19/deer/USA/OH-OSU-2126/2021|AY.103|Fairfield|U|2021-11-29	51	17	34	0	0
hCoV-19/deer/USA/OH-OSU-2105/2021|AY.103|Fairfield|U|2021-11-29	51	17	34	0	0
hCoV-19/deer/USA/OH-OSU-1144/2021|AY.3|Sandusky|R|2021-11-15	51	17	34	0	1
hCoV-19/deer/USA/OH-OSU-1104/2021|B.1.617.2|Seneca|R|2021-11-15	38	11	27	0	0
hCoV-19/deer/USA/OH-OSU-1206/2021|AY.25|Summit|U|2021-11-13	42	13	29	1	0
hCoV-19/deer/USA/OH-OSU-2323/2021|AY.25|Medina|U|2021-12-04	45	15	30	1	0
hCoV-19/deer/USA/OH-OSU-2320/2021|AY.25|Medina|U|2021-12-04	44	15	29	1	0
hCoV-19/deer/USA/OH-OSU-2016/2021|AY.25|Medina|U|2021-11-30	45	10	35	0	0
hCoV-19/USA/OH-CDC-ASC210450678/2021|EPI_ISL_6561774|2021-11-01|AY.25.3	35	8	26	0	0
hCoV-19/USA/OH-CDC-ASC210334149/2021|EPI_ISL_5859768|2021-09-23|AY.25.3	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210627886/2021|EPI_ISL_8259767|2021-12-16|AY.25.3	32	5	27	0	0
hCoV-19/USA/OH-CDC-ASC210197630/2021|EPI_ISL_4921017|2021-08-24|AY.25.3	34	6	28	0	0
hCoV-19/USA/OH-CDC-ASC210138689/2021|EPI_ISL_4987456|2021-09-08|AY.25.3	34	7	27	0	0
hCoV-19/USA/OH-CDC-ASC210330687/2021|EPI_ISL_5374970|2021-09-21|AY.25.3	34	6	28	0	0
hCoV-19/USA/OH-CDC-ASC210473504/2021|EPI_ISL_6528128|2021-10-20|AY.25.3	35	6	29	0	0
hCoV-19/USA/OH-CDC-ASC210376594/2021|EPI_ISL_5859656|2021-09-23|AY.25.3	34	6	28	0	0
hCoV-19/USA/OH-CDC-ASC210326048/2021|EPI_ISL_6058658|2021-10-04|AY.25.3	34	6	28	0	0
hCoV-19/USA/OH-CDC-ASC210467276/2021|EPI_ISL_6526459|2021-10-18|AY.25.3	30	5	25	0	0
hCoV-19/deer/USA/OH-OSU-2011/2021|AY.25|Crawford|R|2021-11-30	38	8	30	0	0
hCoV-19/deer/USA/OH-OSU-1114/2021|AY.25|Huron|R|2021-11-13	37	6	31	0	0
hCoV-19/deer/USA/OH-OSU-1106/2021|AY.25|Erie|2021-11-15	43	9	34	0	0
hCoV-19/deer/USA/OH-OSU-1950/2021|AY.25|Huron|R|2021-11-29	42	9	33	0	0
hCoV-19/deer/USA/OH-OSU-1100/2021|AY.25|Wyandot|R|2021-11-14	37	5	32	0	0
hCoV-19/deer/USA/OH-OSU-1099/2021|AY.25|Wyandot|R|2021-11-14	37	7	30	0	0
hCoV-19/deer/USA/OH-OSU-1790/2021|B.1.617.2|Licking|U|2021-11-08	64	10	53	0	0
hCoV-19/deer/USA/OH-OSU-1111/2021|AY.25|Crawford|R|2021-11-22	39	7	32	0	0
hCoV-19/USA/OH-2021065977/2021|EPI_ISL_9096752|2021-10-06|AY.25.2	36	10	26	0	0
hCoV-19/deer/USA/OK-21-038767-002/2021|EPI_ISL_9388143|2021-11-20|AY.25	39	9	30	1	1
hCoV-19/deer/USA/OK-21-038767-001/2021|EPI_ISL_9388142|2021-11-20|AY.25	39	9	30	1	1
hCoV-19/USA/OH-CDC-QDX29011265/2021|EPI_ISL_5069229|2021-09-19|AY.25.2	29	4	25	0	0
hCoV-19/USA/OH-CDC-LC0271662/2021|EPI_ISL_4538307|2021-08-31|AY.25.2	33	4	29	0	0
hCoV-19/USA/OH-CDC-LC0285939/2021|EPI_ISL_4814914|2021-09-09|AY.25.2	33	4	29	0	0
hCoV-19/USA/OH-CDC-IBX096193009905/2021|EPI_ISL_4541466|2021-09-09|AY.25.2	32	4	28	0	0
hCoV-19/USA/OH-CDC-STM-000718158/2021|EPI_ISL_6487949|2021-08-08|AY.25	28	4	24	0	0
hCoV-19/deer/USA/NJ-22-000884-001/2021|EPI_ISL_9347723|2021-12-02|AY.25	46	16	30	0	0
hCoV-19/USA/OH-CDC-STM-KZA73QHJE/2021|EPI_ISL_7258585|2021-11-20|AY.25.1	31	4	27	0	0
hCoV-19/USA/OH-CDC-STM-MWDFWJWFA/2021|EPI_ISL_7255477|2021-11-17|AY.25.1	33	5	28	0	0
hCoV-19/USA/OH-CDC-STM-000727023/2021|EPI_ISL_6338510|2021-08-30|AY.25.1	33	4	29	0	0
hCoV-19/USA/OH-CDC-STM-PQWKM2ZYH/2021|EPI_ISL_6412366|2021-10-27|AY.25.1	29	3	26	0	0
hCoV-19/USA/OH-CDC-STM-5PE3U8424/2021|EPI_ISL_6407639|2021-10-21|AY.25.1	33	5	28	0	0
hCoV-19/USA/OH-CDC-STM-000727603/2021|EPI_ISL_6338641|2021-09-03|AY.25.1	34	6	28	0	0
hCoV-19/USA/OH-CDC-STM-634VPHYHT/2021|EPI_ISL_6411809|2021-10-26|AY.25.1	37	6	31	0	0
hCoV-19/USA/OH-CDC-STM-3RHYZ282G/2021|EPI_ISL_6407594|2021-10-21|AY.25.1	37	6	31	0	0
hCoV-19/deer/USA/OH-OSU-2306/2021|AY.25.1|Noble|R|2021-12-04	43	13	30	0	0
hCoV-19/deer/USA/OH-OSU-2184/2021|AY.25.1|Washington|U|2021-12-04	41	10	31	0	0
hCoV-19/USA/OH-CDC-STM-HT6Z49Z66/2021|EPI_ISL_7697336|2021-12-03|AY.25.1	37	6	31	0	0
hCoV-19/USA/OH-CDC-STM-MX4QCBNK6/2021|EPI_ISL_7695381|2021-12-01|AY.25.1	37	6	31	0	0
hCoV-19/USA/OH-UHTL-1083/2021|EPI_ISL_3914785|2021-07-08|AY.25	28	4	24	0	0
hCoV-19/USA/OH-UHTL-1084/2021|EPI_ISL_3914786|2021-06-30|AY.25	28	5	23	0	0
hCoV-19/USA/OH-UHTL-1043/2021|EPI_ISL_3914817|2021-07-13|AY.25	32	5	27	0	0
hCoV-19/USA/OH-UHTL-1016/2021|EPI_ISL_3025903|2021-06-27|AY.25	28	4	24	0	0
hCoV-19/USA/OH-UHTL-1098/2021|EPI_ISL_3914800|2021-07-18|AY.25	32	5	27	0	0
hCoV-19/USA/OH-CDC-LC0395990/2021|EPI_ISL_7670256|2021-11-24|AY.45	39	9	30	0	0
hCoV-19/deer/USA/OH-OSU-1839/2021|AY.25.1|Athens|R|2021-11-30	56	15	39	0	0
hCoV-19/deer/USA/VA-22-000883-002/2021|EPI_ISL_9347722|2021-12-11|AY.25	56	22	34	0	0
hCoV-19/USA/OH-CDC-ASC210326455/2021|EPI_ISL_5552752|2021-09-18|AY.25.2	34	9	25	0	0
hCoV-19/USA/OH-CDC-STM-NMDRR8SQB/2021|EPI_ISL_6408899|2021-10-23|AY.25	32	6	26	0	0
hCoV-19/USA/OH-CDC-STM-8PCPAYD9E/2021|EPI_ISL_7259182|2021-11-20|AY.25	37	8	29	0	0
hCoV-19/deer/USA/ME-22-000886-001/2021|EPI_ISL_9347727|2021-12-10|AY.25	42	14	28	0	0
hCoV-19/deer/USA/OH-OSU-2111/2021|AY.25|Fairfield|U|2021-11-29	39	11	28	1	0
hCoV-19/deer/USA/OH-OSU-2125/2021|AY.25|Hocking|R|2021-11-29	55	20	35	1	0
hCoV-19/deer/USA/OH-OSU-1263/2021|AY.25|Adams|R|2021-11-13	34	5	29	0	0
hCoV-19/deer/USA/OH-OSU-1440/2021|AY.25|Clark|U|2021-11-08	42	12	30	0	0
hCoV-19/deer/USA/OH-OSU-1434/2021|AY.25|Madison|U|2021-11-06	51	16	35	0	0
hCoV-19/deer/USA/OH-OSU-2222/2021|AY.25|Logan|R|2021-12-04	51	14	37	1	0
hCoV-19/deer/USA/OH-OSU-1429/2021|AY.25|Champaign|R|2021-11-13	40	10	30	0	0
hCoV-19/deer/USA/OH-OSU-1419/2021|AY.25|Champaign|R|2021-11-13	44	11	33	0	0
hCoV-19/USA/OH-UHTL-1103/2021|EPI_ISL_3914805|2021-07-20|AY.25	27	3	24	0	0
hCoV-19/USA/OH-CDC-MMB12217381/2021|EPI_ISL_8714960|2021-12-16|AY.45	39	10	29	0	0
hCoV-19/USA/OH-CDC-ASC210141003/2021|EPI_ISL_5002235|2021-09-09|AY.102	30	2	28	0	0
hCoV-19/USA/OH-CDC-ASC210181293/2021|EPI_ISL_4554862|2021-08-30|AY.46.1	29	3	26	0	0
hCoV-19/USA/OH-CDC-LC0387649/2021|EPI_ISL_6905565|2021-11-12|AY.46.1	31	3	28	0	0
hCoV-19/USA/OH-CDC-ASC210462410/2021|EPI_ISL_6515598|2021-10-15|AY.46.1	35	3	32	0	0
hCoV-19/USA/OH-CDC-ASC210631978/2021|EPI_ISL_8353248|2021-12-20|AY.46.1	35	8	27	0	0
hCoV-19/USA/OH-CDC-LC0427234/2021|EPI_ISL_8028256|2021-12-09|AY.46.1	34	7	27	0	0
hCoV-19/USA/OH-CDC-QDX28939290/2021|EPI_ISL_5068184|2021-09-14|AY.86	30	3	27	0	0
hCoV-19/USA/OH-CDC-ASC210095228/2021|EPI_ISL_6161298|2021-09-26|AY.87	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210090413/2021|EPI_ISL_5520429|2021-09-22|AY.87	33	6	27	0	0
hCoV-19/USA/OH-CDC-ASC210323607/2021|EPI_ISL_6052566|2021-09-29|AY.87	37	7	30	0	0
hCoV-19/USA/OH-CDC-ASC210094595/2021|EPI_ISL_5581133|2021-09-26|AY.87	35	7	28	0	0
hCoV-19/USA/OH-CDC-ASC210090414/2021|EPI_ISL_5520430|2021-09-22|AY.87	33	6	27	0	0
hCoV-19/USA/OH-CDC-ASC210323611/2021|EPI_ISL_6052543|2021-09-29|AY.87	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210279642/2021|EPI_ISL_5006394|2021-09-17|AY.87	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210286398/2021|EPI_ISL_5554731|2021-09-19|AY.87	32	6	26	0	0
hCoV-19/USA/OH-CDC-LC0285384/2021|EPI_ISL_4811583|2021-09-04|AY.87	32	6	26	0	0
hCoV-19/USA/OH-UHTL-1018/2021|EPI_ISL_3025905|2021-06-28|AY.122	31	5	26	0	0
hCoV-19/USA/OH-UHTL-1017/2021|EPI_ISL_3025904|2021-06-29|AY.122	30	5	25	0	0
hCoV-19/USA/OH-UHTL-1019/2021|EPI_ISL_3025906|2021-06-29|AY.122	30	5	25	0	0
hCoV-19/USA/OH-UHTL-1014/2021|EPI_ISL_3025901|2021-06-29|AY.122	29	4	25	0	0
hCoV-19/USA/OH-CDC-LC0054128/2021|EPI_ISL_2044706|2021-04-26|AY.102	28	2	26	0	0
hCoV-19/USA/OH-CDC-LC0375105/2021|EPI_ISL_6788776|2021-11-02|AY.106	35	6	29	0	0
hCoV-19/USA/OH-CDC-QDX26765510/2021|EPI_ISL_3214310|2021-07-09|AY.106	28	3	25	0	0
hCoV-19/USA/OH-CDC-QDX27431841/2021|EPI_ISL_4020996|2021-07-31|AY.42	32	6	26	0	0
hCoV-19/USA/OH-ODH-SC1071489/2021|EPI_ISL_12743711|2021-12-13|AY.105	40	9	31	0	0
hCoV-19/USA/OH-CDC-ASC210128835/2021|EPI_ISL_4980574|2021-09-01|AY.105	31	4	27	0	0
hCoV-19/USA/OH-CDC-QDX31092650/2021|EPI_ISL_6908135|2021-11-13|AY.46	32	5	27	0	0
hCoV-19/deer/USA/PA-VSP3575/2021|EPI_ISL_9654523|2021-11-28|AY.88	45	11	34	0	0
hCoV-19/deer/USA/PA-VSP3573/2021|EPI_ISL_9654019|2021-11-27|AY.88	45	11	34	0	0
hCoV-19/USA/OH-UHTL-1022/2021|EPI_ISL_3025909|2021-06-25|AY.39	28	4	24	0	0
hCoV-19/USA/OH-CDC-ASC210127080/2021|EPI_ISL_4909194|2021-09-03|AY.98.1	32	6	26	0	0
hCoV-19/USA/OH-21AM-336CO00935/2021|EPI_ISL_7898009|2021-12-02|AY.98	38	10	28	0	0
hCoV-19/USA/OH-21AM-333CO00472/2021|EPI_ISL_7495695|2021-11-29|AY.98	38	9	29	0	0
hCoV-19/USA/OH-GD-113021-119/2021|EPI_ISL_7357894|2021-11-24|AY.98.1	36	7	29	0	0
hCoV-19/USA/OH-CDC-FG-229180/2021|EPI_ISL_8606991|2021-12-27|AY.98.1	40	9	31	0	0
hCoV-19/deer/USA/NY-21-038001-002/2021|EPI_ISL_9347710|2021-11-20|AY.98.1	48	16	32	0	1
hCoV-19/USA/OH-CDC-ASC210097383/2021|EPI_ISL_4378718|2021-09-01|AY.98.1	34	9	25	0	0
